rel_path,filename,page_count,pc1,pc2
Law worlds/423/Governance Files/PRIV-02 V.1 International Data Transfers Policy.docx,PRIV-02 V.1 International Data Transfers Policy.docx,2,0.10298191010951996,0.02991802617907524
Law worlds/423/Governance Files/PRIV-02 V.2 International Data Transfers Policy.docx,PRIV-02 V.2 International Data Transfers Policy.docx,2,0.1382797658443451,0.031403519213199615
Law worlds/423/Governance Files/PRIV-03 V.1 RoPA & Processing Inventory SOP.docx,PRIV-03 V.1 RoPA & Processing Inventory SOP.docx,2,0.19280005991458893,0.05936620384454727
Law worlds/423/Governance Files/PRIV-03 V.2 RoPA & Processing Inventory SOP.docx,PRIV-03 V.2 RoPA & Processing Inventory SOP.docx,2,0.1617082953453064,0.02217426337301731
Law worlds/423/Governance Files/PRIV-04 V.1 Breach & Incident Response Policy.docx,PRIV-04 V.1 Breach & Incident Response Policy.docx,3,0.13071657717227936,0.07483310252428055
Law worlds/423/Governance Files/PRIV-04 V.2 Breach & Incident Response Policy.docx,PRIV-04 V.2 Breach & Incident Response Policy.docx,2,0.13891950249671936,0.031352050602436066
Law worlds/423/Governance Files/Processing Activities Table.xlsx,Processing Activities Table.xlsx,1,0.20859688520431519,0.0975116491317749
Law worlds/423/Governance Files/RoPA - Controller.xlsx,RoPA - Controller.xlsx,2,0.16804330050945282,0.05367160961031914
Law worlds/423/Governance Files/RoPA - Processor.xlsx,RoPA - Processor.xlsx,1,0.17204274237155914,0.0567808635532856
Law worlds/423/Governance Files/SEC-01 V.1 Security & Change-Management Standard .docx,SEC-01 V.1 Security & Change-Management Standard .docx,2,0.17632493376731873,0.10855565220117569
Law worlds/423/Governance Files/SEC-01 V.2 Security & Change-Management Standard .docx,SEC-01 V.2 Security & Change-Management Standard .docx,2,0.1825050711631775,0.060456596314907074
Law worlds/423/Governance Files/Vendor and Subprocessor Register.xlsx,Vendor and Subprocessor Register.xlsx,1,0.1940469741821289,0.062226302921772
Law worlds/423/Incident Documentation/AWS Letter.docx,AWS Letter.docx,1,0.12037308514118195,0.1165565624833107
Law worlds/423/Incident Documentation/Analytics Module - Northstar Intenal Postmortem.docx,Analytics Module - Northstar Intenal Postmortem.docx,3,0.21688207983970642,0.14830328524112701
Law worlds/423/Incident Documentation/Analytics Module - for Supervisory Review.docx,Analytics Module - for Supervisory Review.docx,3,0.14378349483013153,0.1377122402191162
Law worlds/423/Incident Documentation/Communication Log - Northstar Internal.docx,Communication Log - Northstar Internal.docx,3,0.04603421688079834,0.182779461145401
Law worlds/423/Incident Documentation/Communication Log - Northstar to BlueQuill.docx,Communication Log - Northstar to BlueQuill.docx,2,0.037789080291986465,0.11501794308423996
Law worlds/423/Incident Documentation/Communication Log - Northstar to Zellwerk.docx,Communication Log - Northstar to Zellwerk.docx,4,0.08204855769872665,0.14046883583068848
Law worlds/423/Incident Documentation/Communication Log - Zellwerk Internal.docx,Communication Log - Zellwerk Internal.docx,2,0.0677553191781044,0.09469377249479294
Law worlds/423/Incident Documentation/Deliverables/Annex 1 – Northstar EU Incident Record & Classification Worksheet.docx,Annex 1 – Northstar EU Incident Record & Classification Worksheet.docx,2,0.1689634472131729,0.06461860239505768
Law worlds/423/Incident Documentation/Deliverables/Annex 2 – Processor-to-Controller Notification Template.docx,Annex 2 – Processor-to-Controller Notification Template.docx,2,0.09286518394947052,0.03019433468580246
Law worlds/423/Incident Documentation/Deliverables/Annex 3 – Controller-to-Supervisory Authority Notification Template.docx,Annex 3 – Controller-to-Supervisory Authority Notification Template.docx,2,0.12968090176582336,0.09655212610960007
Law worlds/423/Incident Documentation/Deliverables/Annex 4 – Optional Data-Subject Notification Skeleton.docx,Annex 4 – Optional Data-Subject Notification Skeleton.docx,2,0.12796570360660553,0.10879695415496826
Law worlds/423/Incident Documentation/Deliverables/Annex A – Northstar EU Processing Activities Snapshot.xlsx,Annex A – Northstar EU Processing Activities Snapshot.xlsx,1,0.19761262834072113,0.07684514671564102
Law worlds/423/Incident Documentation/Deliverables/Annex B – Vendor and Transfer Register Excerpt.xlsx,Annex B – Vendor and Transfer Register Excerpt.xlsx,1,0.19759568572044373,0.05874805524945259
Law worlds/423/Incident Documentation/Deliverables/Annex C - 0-180 Day Remediation Roadmap.xlsx,Annex C - 0-180 Day Remediation Roadmap.xlsx,3,0.2083209604024887,0.08358683437108994
Law worlds/423/Incident Documentation/Deliverables/Executive Briefing Deck.pptx,Executive Briefing Deck.pptx,8,0.17352278530597687,0.05606447905302048
Law worlds/423/Incident Documentation/Deliverables/GDPR Gap Assessment Report.docx,GDPR Gap Assessment Report.docx,8,0.17671899497509003,0.10203438997268677
Law worlds/423/Incident Documentation/Deliverables/Master GDRP Gap Table.xlsx,Master GDRP Gap Table.xlsx,1,0.26437076926231384,0.13910944759845734
Law worlds/423/Incident Documentation/Deliverables/Quick Reference – What To Do During an Incident.docx,Quick Reference – What To Do During an Incident.docx,1,0.1976500302553177,0.09849338978528976
Law worlds/423/Incident Documentation/Deliverables/Revised Incident Notification Playbook.docx,Revised Incident Notification Playbook.docx,8,0.1635029911994934,0.07462680339813232
Law worlds/423/Incident Documentation/Internal Report_ Incident Timeline.docx,Internal Report_ Incident Timeline.docx,2,0.12116687744855881,0.15043367445468903
Law worlds/423/Incident Documentation/List of Persons Involved.docx,List of Persons Involved.docx,2,0.17483650147914886,0.08504386246204376
Law worlds/423/Incident Documentation/Northstar Detailed Technical Architecture.pdf,Northstar Detailed Technical Architecture.pdf,1,0.2186669558286667,0.09996982663869858
Law worlds/423/Incident Documentation/Northstar Initial Finance Memo.docx,Northstar Initial Finance Memo.docx,1,0.19519217312335968,0.10346464067697525
Law worlds/423/Incident Documentation/Northstar Initial Financial Data.xlsx,Northstar Initial Financial Data.xlsx,1,0.2669755816459656,0.14053717255592346
Law worlds/423/Incident Documentation/Northstar Technical Impact Assessment.docx,Northstar Technical Impact Assessment.docx,4,0.19904014468193054,0.17594093084335327
Law worlds/423/Incident Documentation/Northstar health-related product identifiers.xlsx,Northstar health-related product identifiers.xlsx,1,0.3115803301334381,0.1260848492383957
Law worlds/423/Incident Documentation/Privileged Assessment.docx,Privileged Assessment.docx,3,0.09035159647464752,0.1322629153728485
Law worlds/423/Incident Documentation/Root Cause Analysis.docx,Root Cause Analysis.docx,5,0.1897115558385849,0.15250100195407867
Law worlds/423/Liability Standards/71  Guide to the GDPR  Remedies and liabilities.pdf,71  Guide to the GDPR  Remedies and liabilities.pdf,3,0.09345950931310654,-0.022509140893816948
Law worlds/423/Liability Standards/Art. 82 GDPR – Right to compensation and liability - General Data Protection Regulation (GDPR).pdf,Art. 82 GDPR – Right to compensation and liability - General Data Protection Regulation (GDPR).pdf,2,0.041625458747148514,-0.027030756697058678
Law worlds/423/Liability Standards/Ascend-Group-GDPR-DO-Cyber-Article.pdf,Ascend-Group-GDPR-DO-Cyber-Article.pdf,3,0.16755670309066772,-0.030585763975977898
Law worlds/423/Liability Standards/CNIL v. TV Service Provider.pdf,CNIL v. TV Service Provider.pdf,2,0.20952314138412476,-0.016805456951260567
Law worlds/423/Liability Standards/Employer held liable for privacy damages caused by employees_ European Court of Justice ruling - Lexology.pdf,Employer held liable for privacy damages caused by employees_ European Court of Justice ruling - Lexology.pdf,3,0.017075413838028908,0.05365711450576782
Law worlds/423/Liability Standards/German Court grants non-material GDPR damages following data breach.pdf,German Court grants non-material GDPR damages following data breach.pdf,6,0.07632292062044144,0.08582143485546112
Law worlds/423/Liability Standards/Professional Negligence Claims arising out of.png.pdf,Professional Negligence Claims arising out of.png.pdf,2,0.13201113045215607,0.03220305219292641
Law worlds/423/Liability Standards/gdpr_enforcement US firms.pdf,gdpr_enforcement US firms.pdf,2,0.12368115037679672,0.16803644597530365
Law worlds/423/PR-Press/BlueQuill Analytics — Official Statement.docx,BlueQuill Analytics — Official Statement.docx,1,0.06943979114294052,0.05197478085756302
Law worlds/423/PR-Press/Digital Supply Chain Journal Article.docx,Digital Supply Chain Journal Article.docx,2,0.2255372256040573,0.15932045876979828
Law worlds/423/PR-Press/Investor Letter and FAQ.docx,Investor Letter and FAQ.docx,3,0.1709190011024475,0.04843099042773247
Law worlds/423/PR-Press/MedTech Supply Europa Article (German).docx,MedTech Supply Europa Article (German).docx,2,0.22119708359241486,0.1390914022922516
Law worlds/423/PR-Press/TechSignal Article.docx,TechSignal Article.docx,3,0.1889103651046753,0.12941275537014008
Law worlds/423/PR-Press/Zellwerk — Public Statement.docx,Zellwerk — Public Statement.docx,2,0.1321144551038742,-0.008564697578549385
Law worlds/423/PR-Press/“Digital Omnibus”_ EU Commission wants to weaken the General Data Protection Regulation and AI regulation.pdf,“Digital Omnibus”_ EU Commission wants to weaken the General Data Protection Regulation and AI regulation.pdf,8,0.1744750589132309,0.17441755533218384
Law worlds/423/Relevant Laws/3 Years Later_ An Analysis of GDPR Enforcement _ Strategic Technologies Blog _ CSIS.pdf,3 Years Later_ An Analysis of GDPR Enforcement _ Strategic Technologies Blog _ CSIS.pdf,5,0.19882062077522278,0.1923189014196396
Law worlds/423/Relevant Laws/42  Guide to the GDPR  Personal data breaches and notification.pdf,42  Guide to the GDPR  Personal data breaches and notification.pdf,3,0.18286463618278503,0.006725640501827002
Law worlds/423/Relevant Laws/45 CFR Part 164 Subpart D (up to date as of 10-15-2025).pdf,45 CFR Part 164 Subpart D (up to date as of 10-15-2025).pdf,6,0.010950678028166294,-0.052627015858888626
Law worlds/423/Relevant Laws/45 CFR Part 164 Subpart E (up to date as of 10-15-2025).pdf,45 CFR Part 164 Subpart E (up to date as of 10-15-2025).pdf,69,0.008526184596121311,-0.04806186258792877
Law worlds/423/Relevant Laws/5 Steps to Set Up a GDPR Training Program _ DASCIN _ The Data Science Institute.pdf,5 Steps to Set Up a GDPR Training Program _ DASCIN _ The Data Science Institute.pdf,10,0.19262176752090454,0.009485404007136822
Law worlds/423/Relevant Laws/815-Data-protection_en.pdf,815-Data-protection_en.pdf,56,0.1619807928800583,0.07521694898605347
Law worlds/423/Relevant Laws/Anonymisation and pseudonymisation _ Data Protection Commission.pdf,Anonymisation and pseudonymisation _ Data Protection Commission.pdf,2,0.1991620659828186,0.0262367594987154
Law worlds/423/Relevant Laws/California Civil Code § 1798.82 (2024) ...des and Statutes __ U.S.pdf,California Civil Code § 1798.82 (2024) ...des and Statutes __ U.S.pdf,9,0.21994493901729584,-0.022155243903398514
Law worlds/423/Relevant Laws/Chapter 11_ Obligations of processors – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 11_ Obligations of processors – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,20,0.10077433288097382,0.005427849013358355
Law worlds/423/Relevant Laws/Chapter 13_ Cross-Border Data Transfers – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 13_ Cross-Border Data Transfers – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,26,0.07886342704296112,0.011697014793753624
Law worlds/423/Relevant Laws/Chapter 16_ Remedies and sanctions – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 16_ Remedies and sanctions – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,18,0.06173668056726456,0.02051367238163948
Law worlds/423/Relevant Laws/Chapter 17_ Issues subject to national law – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 17_ Issues subject to national law – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,11,0.08832322806119919,0.04695812612771988
Law worlds/423/Relevant Laws/Chapter 18_ Relationships with other laws – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 18_ Relationships with other laws – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,8,0.08099466562271118,0.042394496500492096
Law worlds/423/Relevant Laws/Chapter 7_ Legal basis for processing – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,Chapter 7_ Legal basis for processing – Unlocking the EU General Data Protection Regulation _ White & Case LLP.pdf,19,0.0913989320397377,0.026935571804642677
Law worlds/423/Relevant Laws/Colorado AI Act.pdf,Colorado AI Act.pdf,26,0.03186662867665291,0.02415461651980877
Law worlds/423/Relevant Laws/Colorado Notification of Security Breach.docx,Colorado Notification of Security Breach.docx,4,0.17546646296977997,0.017638549208641052
Law worlds/423/Relevant Laws/Colorado Notification of Security Breach.pdf,Colorado Notification of Security Breach.pdf,11,0.21116897463798523,-0.0019917450845241547
Law worlds/423/Relevant Laws/Colorado Privacy Act.pdf,Colorado Privacy Act.pdf,32,0.008158564567565918,-0.027740536257624626
Law worlds/423/Relevant Laws/Commission Implementing Decision (EU) 2021-915 of 4 June 2021 on standard contractual clauses between controllers and processors.pdf,Commission Implementing Decision (EU) 2021-915 of 4 June 2021 on standard contractual clauses between controllers and processors.pdf,13,0.04139646515250206,-0.0162020456045866
Law worlds/423/Relevant Laws/Data Subject Access Request (DSAR) for GDPR Compliance _ DataGrail.pdf,Data Subject Access Request (DSAR) for GDPR Compliance _ DataGrail.pdf,16,0.1309252232313156,0.19010256230831146
Law worlds/423/Relevant Laws/Dutch General General Data Protection Regulation Implemention Act.pdf,Dutch General General Data Protection Regulation Implemention Act.pdf,30,0.04529237002134323,-0.027678415179252625
Law worlds/423/Relevant Laws/EU SCC Module 2.pdf,EU SCC Module 2.pdf,17,0.028153274208307266,-0.059502553194761276
Law worlds/423/Relevant Laws/EU SCC Module 3.pdf,EU SCC Module 3.pdf,17,0.035463474690914154,-0.05505092069506645
Law worlds/423/Relevant Laws/European Health Data Space Regulations.pdf,European Health Data Space Regulations.pdf,96,0.1382438689470291,0.05923806503415108
Law worlds/423/Relevant Laws/FTC Act Section 5 Deceptive and Unfair Trade Practices.pdf,FTC Act Section 5 Deceptive and Unfair Trade Practices.pdf,11,0.09694024175405502,-0.0930088683962822
Law worlds/423/Relevant Laws/FTC GoDaddy.pdf,FTC GoDaddy.pdf,14,0.20913510024547577,1.3050257621216588e-05
Law worlds/423/Relevant Laws/FTC Policy Statement on Deception.pdf,FTC Policy Statement on Deception.pdf,15,0.03144076094031334,0.011383187025785446
Law worlds/423/Relevant Laws/FTC Policy Statement on Unfairness.pdf,FTC Policy Statement on Unfairness.pdf,12,0.1313701868057251,0.1919601708650589
Law worlds/423/Relevant Laws/FTC Verkada.pdf,FTC Verkada.pdf,26,0.21031807363033295,0.003436349332332611
Law worlds/423/Relevant Laws/GDPR Full Text.pdf,GDPR Full Text.pdf,77,0.09052635729312897,0.0243874229490757
Law worlds/423/Relevant Laws/GDPR Recitals and Full Text.docx,GDPR Recitals and Full Text.docx,121,0.15554669499397278,0.051718905568122864
Law worlds/423/Relevant Laws/GDPR Recitals and Full Text.pdf,GDPR Recitals and Full Text.pdf,88,0.2193606197834015,-0.0018217522883787751
Law worlds/423/Relevant Laws/GDPR SCC.pdf,GDPR SCC.pdf,31,0.03977212309837341,-0.02411620318889618
Law worlds/423/Relevant Laws/GDPR Training.pdf,GDPR Training.pdf,9,0.20596784353256226,-0.004033926874399185
Law worlds/423/Relevant Laws/Guidelines on the concepts of controller and.pdf,Guidelines on the concepts of controller and.pdf,51,0.08789107948541641,0.00952383317053318
Law worlds/423/Relevant Laws/Investigating GDPR Fines in the Light of Data.pdf,Investigating GDPR Fines in the Light of Data.pdf,18,0.20933407545089722,0.14308598637580872
Law worlds/423/Relevant Laws/NIS2.pdf,NIS2.pdf,73,0.14313586056232452,-0.013613186776638031
Law worlds/423/Relevant Laws/New York Section 899-AA.pdf,New York Section 899-AA.pdf,19,0.21295171976089478,-0.011849237605929375
Law worlds/423/Relevant Laws/One Year In - GDPR Fines and Investigations against U.S.-Based Firms.pdf,One Year In - GDPR Fines and Investigations against U.S.-Based Firms.pdf,2,0.12373708188533783,0.16799476742744446
Law worlds/423/Relevant Laws/Putting a price on data protection infringement.pdf,Putting a price on data protection infringement.pdf,15,0.15929464995861053,0.13884492218494415
Law worlds/423/Relevant Laws/Records of Processing Activities (RoPA) under Article 30 GDPR.pdf,Records of Processing Activities (RoPA) under Article 30 GDPR.pdf,17,0.15569187700748444,0.04926970228552818
Law worlds/423/Relevant Laws/SCC & FAQ after Schrems II.pdf,SCC & FAQ after Schrems II.pdf,31,0.1313701868057251,0.1919601708650589
Law worlds/423/Relevant Laws/SHIELD Act _ New York State Attorney General.pdf,SHIELD Act _ New York State Attorney General.pdf,5,0.1313701868057251,0.1919601708650589
Law worlds/423/Relevant Laws/The EU General Data Protection Regulation - An Analysis of Enforcement Trends - USITC.pdf,The EU General Data Protection Regulation - An Analysis of Enforcement Trends - USITC.pdf,38,0.14978666603565216,0.15563130378723145
Law worlds/423/Relevant Laws/The Standard Data Protection Model.pdf,The Standard Data Protection Model.pdf,69,0.17281237244606018,0.07038752734661102
Law worlds/423/Relevant Laws/WORKING PARTY 29 POSITION PAPER.pdf,WORKING PARTY 29 POSITION PAPER.pdf,2,0.1356102079153061,0.03810985013842583
Law worlds/423/Relevant Laws/What is a Data Subject Access Request (DSAR) – Data Privacy Manager.pdf,What is a Data Subject Access Request (DSAR) – Data Privacy Manager.pdf,12,0.19017551839351654,0.0032812959980219603
Law worlds/423/Relevant Laws/Who is the competent data protection authority for your company_.pdf,Who is the competent data protection authority for your company_.pdf,3,0.1618502289056778,0.02636035904288292
Law worlds/423/Relevant Laws/Whos-a-National-Security-Risk-The-Changing-Transatlantic-Geopolitics-of-Data-Transfers_Final-1.pdf,Whos-a-National-Security-Risk-The-Changing-Transatlantic-Geopolitics-of-Data-Transfers_Final-1.pdf,10,0.1060522198677063,0.17451831698417664
Law worlds/423/Relevant Laws/dla-piper-fines-and-data-breach-survey-2025.pdf,dla-piper-fines-and-data-breach-survey-2025.pdf,28,0.1481764316558838,0.12545688450336456
Law worlds/423/Relevant Laws/eCFR __ 45 CFR Part 164 Subpart C -- Se...pdf,eCFR __ 45 CFR Part 164 Subpart C -- Se...pdf,9,0.13076083362102509,0.18812067806720734
Law worlds/423/Relevant Laws/ePrivacy Directive and national implementation.pdf,ePrivacy Directive and national implementation.pdf,11,0.10057729482650757,-0.03147760033607483
Law worlds/423/Relevant Laws/edpb guidlines on automated individual decision-making.pdf,edpb guidlines on automated individual decision-making.pdf,37,0.19774942100048065,-0.015070106834173203
Law worlds/423/Relevant Laws/edpb_guidelines_05-2021_interplay_between_the_application_of_art3-chapters-transfers.pdf,edpb_guidelines_05-2021_interplay_between_the_application_of_art3-chapters-transfers.pdf,24,0.0870213434100151,0.056124310940504074
Law worlds/423/Relevant Laws/edpb_guidelines_202209_personal_data_breach_notification_v2.0_en.pdf,edpb_guidelines_202209_personal_data_breach_notification_v2.0_en.pdf,33,0.10712085664272308,0.027353502810001373
Law worlds/423/Relevant Laws/edpb_guidelines_202402_article48_v2_en.pdf,edpb_guidelines_202402_article48_v2_en.pdf,13,0.032142892479896545,0.05454574525356293
Law worlds/423/Relevant Laws/edpb_guidelines_2_2018_derogations_en.pdf,edpb_guidelines_2_2018_derogations_en.pdf,17,0.08435382694005966,0.026807045564055443
Law worlds/423/Relevant Laws/edpb_guidelines_technical_scope_art_53_eprivacydirective.pdf,edpb_guidelines_technical_scope_art_53_eprivacydirective.pdf,15,0.18906950950622559,-0.005542634986341
Law worlds/423/Relevant Laws/edpb_recommendations_supplementarymeasurestransferstools_en.pdf,edpb_recommendations_supplementarymeasurestransferstools_en.pdf,48,0.07836942374706268,0.07948438823223114
Law worlds/423/Relevant Laws/key-takeaways-from-the-european-commissions-article-28.pdf,key-takeaways-from-the-european-commissions-article-28.pdf,4,0.1240675300359726,0.01698000356554985
Law worlds/423/Relevant Laws/pseudonymisation guidelines.pdf,pseudonymisation guidelines.pdf,46,0.2218906730413437,-0.004138163290917873
Law worlds/423/Sample Documents/DPIA Accountability.pdf,DPIA Accountability.pdf,32,0.20246905088424683,0.08071446418762207
Law worlds/423/Sample Documents/DPIA guidelines.pdf,DPIA guidelines.pdf,22,0.19099819660186768,0.09011268615722656
Law worlds/423/Sample Documents/Data Flow Maps—Increasing Data Processing Transparency and Privacy Compliance in the Enterprise.pdf,Data Flow Maps—Increasing Data Processing Transparency and Privacy Compliance in the Enterprise.pdf,28,0.11394821852445602,0.10133139044046402
Law worlds/423/Sample Documents/Data Processing Agreement - Template.docx,Data Processing Agreement - Template.docx,5,0.10165541619062424,-0.058680444955825806
Law worlds/423/Sample Documents/Data Protection Addendum (DPA) - Employ.pdf,Data Protection Addendum (DPA) - Employ.pdf,14,0.024008888751268387,-0.009458140470087528
Law worlds/423/Sample Documents/Draft practical guide - Transfer impact assessment.pdf,Draft practical guide - Transfer impact assessment.pdf,18,0.14644885063171387,0.07046303898096085
Law worlds/423/Sample Documents/EU_SCCs_Controller_To_Controller_June2021.docx,EU_SCCs_Controller_To_Controller_June2021.docx,15,0.03451435640454292,-0.05181236192584038
Law worlds/423/Sample Documents/EU_SCCs_Controller_To_Processor_June2021.docx,EU_SCCs_Controller_To_Processor_June2021.docx,15,0.026490790769457817,-0.0516025647521019
Law worlds/423/Sample Documents/EU_SCCs_Processor_To_Controller_June2021.docx,EU_SCCs_Processor_To_Controller_June2021.docx,9,0.00767037458717823,-0.04634525254368782
Law worlds/423/Sample Documents/EU_SCCs_Processor_To_Processor_June2021.docx,EU_SCCs_Processor_To_Processor_June2021.docx,16,0.030134787783026695,-0.061823733150959015
Law worlds/423/Sample Documents/GDPR Flowcharts and Checklists.pdf,GDPR Flowcharts and Checklists.pdf,20,0.14448262751102448,0.06201348826289177
Law worlds/423/Sample Documents/GDPR Gap Analysis.pdf,GDPR Gap Analysis.pdf,3,0.22171616554260254,0.06454669684171677
Law worlds/423/Sample Documents/GDPR_Roadmap.pdf,GDPR_Roadmap.pdf,3,0.24214719235897064,0.07270195335149765
Law worlds/423/Sample Documents/Gap Assessment Sample.pdf,Gap Assessment Sample.pdf,57,0.15417993068695068,0.05039999261498451
Law worlds/423/Sample Documents/Lucid Transfer Impact Assessment Draft.pdf,Lucid Transfer Impact Assessment Draft.pdf,17,0.14424288272857666,0.06049205735325813
Law worlds/423/Sample Documents/Mapping Data Flows - Checklist.pdf,Mapping Data Flows - Checklist.pdf,2,0.19271023571491241,0.05064988136291504
Law worlds/423/Sample Documents/Microsoft Word - dpia-template-v1.docx.pdf,Microsoft Word - dpia-template-v1.docx.pdf,7,0.2208535522222519,0.08208126574754715
Law worlds/423/Sample Documents/NIST Privacy Framework.pdf,NIST Privacy Framework.pdf,51,0.15580792725086212,0.10697183012962341
Law worlds/423/Sample Documents/The 5 SOC 2 Trust Services Criteria Explained _ CSA.pdf,The 5 SOC 2 Trust Services Criteria Explained _ CSA.pdf,13,0.195043683052063,0.011943982914090157
"Law worlds/423/Sample Documents/The GDPR Playbook_ Discover, Plan, and Act on the Upcoming EU Data Protection Regulation.pdf","The GDPR Playbook_ Discover, Plan, and Act on the Upcoming EU Data Protection Regulation.pdf",16,0.19032275676727295,0.1660517156124115
Law worlds/423/Sample Documents/Vanta Report for Terra.pdf,Vanta Report for Terra.pdf,57,0.1541111022233963,0.05040977895259857
Law worlds/423/Sample Documents/dpia-template.pdf,dpia-template.pdf,13,0.17687992751598358,0.0426463820040226
Law worlds/425/.apps_data/chat/Google Chat/Groups/DM lpDA-iAAAAE/DM_lpDA-iAAAAE__messages.json,DM_lpDA-iAAAAE__messages.json,1,0.14810360968112946,0.15825212001800537
Law worlds/425/.apps_data/chat/Google Chat/Groups/DM ro5g-iAAAAE/DM_ro5g-iAAAAE__messages.json,DM_ro5g-iAAAAE__messages.json,1,0.19139589369297028,0.08491122722625732
Law worlds/425/.apps_data/chat/Google Chat/Users/User 105701983810681243622/User_105701983810681243622__user_info.json,User_105701983810681243622__user_info.json,1,0.14959754049777985,0.05343066155910492
Law worlds/425/Corporate Records/Articles of Incorporation.docx,Articles of Incorporation.docx,2,-0.01538586150854826,-0.20742003619670868
Law worlds/425/Corporate Records/Bylaws.docx,Bylaws.docx,3,0.01728072389960289,-0.218360036611557
Law worlds/425/Legal Authorities/Cases/Maggard v. Commissioner of Internal Revenue.pdf,Maggard v. Commissioner of Internal Revenue.pdf,11,-0.10089655220508575,-0.08405610918998718
"Law worlds/425/Legal Authorities/Cases/Minton v Commissioner (5th Cir, 2009).pdf","Minton v Commissioner (5th Cir, 2009).pdf",7,-0.09991826862096786,-0.14263083040714264
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/Form 1120-S 2024.pdf,Form 1120-S 2024.pdf,5,0.07288708537817001,-0.13424882292747498
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/IRS Form 2553.pdf,IRS Form 2553.pdf,4,-0.02900874614715576,-0.1414778232574463
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/IRS Ltr Ruling 201608006 (2-19-22).pdf,IRS Ltr Ruling 201608006 (2-19-22).pdf,3,-0.059647850692272186,-0.11575574427843094
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/IRS Ltr Ruling 202203004 (1-21-22).pdf,IRS Ltr Ruling 202203004 (1-21-22).pdf,5,-0.0909930095076561,-0.16842666268348694
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/IRS Ltr Ruling 202506003 (2-7-25).pdf,IRS Ltr Ruling 202506003 (2-7-25).pdf,6,-0.08134012669324875,-0.12089764326810837
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/IRS Rev. Proc. 2013-30.docx,IRS Rev. Proc. 2013-30.docx,15,-0.02572692185640335,-0.15110893547534943
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/Instructions for Form 2553.pdf,Instructions for Form 2553.pdf,6,-0.006871338002383709,-0.15552960336208344
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/Rev. Proc. 2004-35.pdf,Rev. Proc. 2004-35.pdf,4,-0.06496775150299072,-0.14496904611587524
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/Rev. Proc. 2022-19.pdf,Rev. Proc. 2022-19.pdf,30,-0.03244433552026749,-0.12311317026615143
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/Revoking a Subchapter S election.pdf,Revoking a Subchapter S election.pdf,2,0.006625861395150423,-0.11784715205430984
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/f1120s.docx,f1120s.docx,7,0.07631722092628479,-0.14754481613636017
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/i1120s.pdf,i1120s.pdf,56,0.09141659736633301,-0.18618792295455933
Law worlds/425/Legal Authorities/IRS Procedures Rulings and Forms/i1120ssk.pdf,i1120ssk.pdf,21,0.08595213294029236,-0.1858162134885788
Law worlds/425/Legal Authorities/Statutes and Regulations/26 CFR 1.1361-1.1378.pdf,26 CFR 1.1361-1.1378.pdf,123,0.006259115878492594,-0.17493729293346405
Law worlds/425/Legal Authorities/Statutes and Regulations/26 USC 1361-1379.pdf,26 USC 1361-1379.pdf,46,0.03627181425690651,-0.17114442586898804
Law worlds/425/Memorandum/S_Election_Diligence_Memo_JRF_11.21.2025.docx,S_Election_Diligence_Memo_JRF_11.21.2025.docx,2,0.1178130954504013,-0.061241623014211655
Law worlds/425/Summit Filing Solutions Inc./Amended_Restated_Shareholder_Agreement_RevA.docx,Amended_Restated_Shareholder_Agreement_RevA.docx,2,-0.014810224063694477,-0.20759974420070648
Law worlds/425/Summit Filing Solutions Inc./Amended_Restated_Shareholder_Agreement_RevB.docx,Amended_Restated_Shareholder_Agreement_RevB.docx,2,-0.005803616717457771,-0.20791856944561005
Law worlds/425/Summit Filing Solutions Inc./Form 2553 (Rev B).pdf,Form 2553 (Rev B).pdf,4,0.1313701868057251,0.1919601708650589
Law worlds/425/Summit Filing Solutions Inc./Form 2553.pdf,Form 2553.pdf,4,0.1313701868057251,0.1919601708650589
